benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	push_iterations	remove_next_iterations	remove_prev_iterations
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27895.955994	1.018460	1.010311	1.015103
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27930.358006	1.018413	1.010861	1.014940
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	28034.068217	1.019983	1.011349	1.015110
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27557.325101	1.015137	1.015536	1.016883
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27481.993706	1.015254	1.013791	1.015602
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27872.452012	1.018219	1.012400	1.016394
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27946.420592	1.019399	1.010813	1.015466
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27872.864083	1.018295	1.011475	1.015841
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27943.571182	1.019965	1.011745	1.014860
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	28062.996713	1.019960	1.010485	1.014757
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	28060.864561	1.018955	1.011565	1.014765
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	28014.572200	1.017375	1.011581	1.014420
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27838.842604	1.019340	1.011653	1.016202
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	28090.286480	1.018960	1.010120	1.013368
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	28189.156335	1.019615	1.010549	1.014022
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27988.577141	1.018924	1.011949	1.015751
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27915.393473	1.018560	1.011481	1.015046
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	28098.441665	1.020252	1.011542	1.015886
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	28057.783314	1.017839	1.011442	1.014152
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	27756.191832	1.014584	1.012672	1.013688
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	200.317680	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	198.144585	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	189.196277	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	190.702478	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	200.523232	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	191.765875	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	201.429924	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	198.629135	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	197.118578	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	199.713295	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	189.766055	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	200.904419	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	191.277598	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	191.047477	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	189.978927	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	198.841564	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	189.729408	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	196.590131	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	191.693239	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	198.149259	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	192.526650	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	188.952654	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	192.291719	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	199.719605	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	192.531403	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	192.839316	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	190.767539	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	197.014185	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	192.317494	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	1	8000	194.163977	1.000000	1.000000	1.000000
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	265.149003	1.006556	1.057497	1.061039
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	262.529874	1.006596	1.052794	1.062087
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	277.161681	1.007531	1.056240	1.069655
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	264.353645	1.006742	1.055522	1.062578
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	278.274115	1.007985	1.057059	1.070680
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	260.281435	1.005547	1.043763	1.051260
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	281.738689	1.006265	1.047064	1.056793
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	260.079775	1.006825	1.051630	1.061670
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	259.599236	1.005682	1.043254	1.048939
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	279.755708	1.010202	1.055980	1.071243
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	266.086528	1.008439	1.065463	1.074861
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	263.848187	1.006021	1.045586	1.052421
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	273.687032	1.008745	1.061780	1.077096
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	264.609364	1.006357	1.050679	1.054995
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	261.515379	1.005930	1.047358	1.053717
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	275.789137	1.008220	1.045975	1.058108
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	265.799163	1.009194	1.053683	1.066089
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	279.876580	1.008713	1.057857	1.073929
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	263.464977	1.007487	1.049453	1.059652
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	264.629944	1.007855	1.067532	1.070384
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	261.991846	1.007332	1.057029	1.069267
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	273.354240	1.007115	1.051623	1.063760
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	257.534107	1.004529	1.035787	1.042423
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	262.035770	1.009506	1.066401	1.075458
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	263.435929	1.007671	1.060361	1.070503
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	261.162872	1.008075	1.064270	1.072052
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	261.858944	1.006572	1.049486	1.058443
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	261.498638	1.007770	1.063425	1.071807
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	275.675902	1.007371	1.056658	1.066155
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	2	8000	262.078715	1.006775	1.052028	1.059921
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	373.540715	1.010410	1.167772	1.201910
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	372.790397	1.010826	1.168328	1.202025
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	380.096406	1.011703	1.168799	1.210712
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	364.473133	1.010727	1.168798	1.197735
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	372.592507	1.010850	1.172076	1.202538
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	371.189963	1.010056	1.167004	1.193317
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	376.679304	1.010972	1.167981	1.203625
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	362.001308	1.010323	1.167483	1.185271
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	368.986627	1.010485	1.174624	1.198975
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	376.236811	1.011374	1.166751	1.209563
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	369.976294	1.010593	1.171529	1.202349
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	368.446247	1.010433	1.174318	1.199204
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	368.639989	1.010667	1.168652	1.199145
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	369.965115	1.010453	1.170495	1.199737
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	363.106489	1.010932	1.169184	1.196953
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	380.928747	1.011815	1.160996	1.214315
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	367.845610	1.010371	1.164377	1.194420
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	367.922613	1.009937	1.170258	1.194770
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	369.479389	1.010840	1.172039	1.197965
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	368.585398	1.010722	1.171331	1.193344
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	381.039009	1.012136	1.162802	1.218467
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	375.103938	1.011430	1.166036	1.207560
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	364.908841	1.011359	1.171323	1.199150
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	369.997412	1.010512	1.166457	1.198956
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	370.583781	1.010463	1.166179	1.191547
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	368.490704	1.010513	1.166869	1.198878
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	369.401932	1.010751	1.175036	1.204657
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	363.884765	1.010313	1.165946	1.186536
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	368.930850	1.010612	1.167062	1.200904
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	4	8000	368.534646	1.010633	1.169855	1.198435
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	716.055776	1.018623	1.180160	1.242123
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	734.092426	1.018546	1.177187	1.240869
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	708.460187	1.017970	1.184710	1.239673
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	721.365258	1.018929	1.179714	1.244843
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	734.411112	1.018721	1.176502	1.244062
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	722.013700	1.019494	1.182672	1.237250
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	681.721859	1.018994	1.186493	1.232876
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	735.828921	1.019406	1.175629	1.240147
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	715.110989	1.018840	1.179850	1.245498
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	732.373993	1.019050	1.177638	1.234122
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	720.099908	1.018462	1.179474	1.247712
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	721.845615	1.018995	1.182961	1.239475
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	720.949115	1.019592	1.179878	1.238232
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	726.157164	1.018593	1.179797	1.243834
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	717.449635	1.018393	1.181660	1.247977
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	710.677121	1.018414	1.183312	1.250410
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	727.022630	1.018236	1.183167	1.241919
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	716.404115	1.018682	1.181666	1.244695
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	729.708463	1.018724	1.181372	1.246014
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	713.057613	1.018036	1.181709	1.251245
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	715.445424	1.018634	1.183163	1.246896
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	710.782771	1.019928	1.184601	1.231044
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	724.193230	1.017893	1.181757	1.248105
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	714.189566	1.018140	1.183847	1.241907
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	728.263870	1.018671	1.181275	1.241095
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	720.643892	1.018463	1.180283	1.245464
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	719.491867	1.019697	1.180880	1.240569
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	716.379704	1.018563	1.179599	1.250907
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	727.710259	1.018643	1.180082	1.242562
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	8	8000	730.409975	1.018798	1.180392	1.247799
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1824.014410	1.027412	1.099880	1.135644
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1845.469669	1.027827	1.099025	1.140690
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1854.580427	1.026627	1.097979	1.137134
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1852.868949	1.027122	1.098106	1.138335
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1826.726191	1.026121	1.101679	1.142771
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1825.632460	1.026047	1.100713	1.141341
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1847.276582	1.027505	1.099130	1.137961
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1844.416299	1.027874	1.098775	1.138718
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1858.570208	1.029957	1.098016	1.139941
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1831.408623	1.028964	1.099434	1.141834
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1835.873423	1.027266	1.099778	1.141392
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1842.206734	1.028587	1.099654	1.141334
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1850.205688	1.027847	1.099270	1.140192
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1830.913090	1.028347	1.099074	1.139491
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1823.188351	1.029202	1.101570	1.143433
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1858.328705	1.029889	1.099203	1.140239
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1844.091168	1.030064	1.099603	1.138730
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1849.061844	1.029417	1.099002	1.141129
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1850.964663	1.029301	1.098424	1.138483
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1836.639284	1.029268	1.098282	1.137762
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1855.703870	1.030094	1.098986	1.140351
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1837.663759	1.029516	1.099917	1.141862
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1845.520911	1.029106	1.100845	1.138870
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1833.806791	1.029085	1.100983	1.141315
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1835.406116	1.029654	1.100784	1.141295
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1853.203481	1.030115	1.100668	1.141886
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1848.780278	1.030333	1.098195	1.141733
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1850.239554	1.029950	1.098045	1.137120
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1844.152203	1.029960	1.099133	1.142610
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	16	8000	1834.139240	1.029872	1.099453	1.139317
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3329.355036	1.027865	1.064806	1.089007
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3354.174023	1.027856	1.063641	1.088239
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3333.121038	1.028126	1.064029	1.088749
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3360.721570	1.027568	1.063708	1.088244
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3373.252762	1.027878	1.063485	1.088517
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3349.791127	1.027954	1.064977	1.089911
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3353.117708	1.028751	1.063322	1.090436
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3336.589509	1.029278	1.064135	1.088770
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3364.588526	1.028017	1.063746	1.090015
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3356.315808	1.029333	1.064389	1.089864
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3362.634636	1.028912	1.063570	1.088304
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3362.468404	1.027700	1.065094	1.090978
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3348.310987	1.027567	1.063846	1.089896
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3347.781481	1.027416	1.063564	1.089864
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3360.598885	1.027522	1.061148	1.086934
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3360.845693	1.028276	1.064157	1.091168
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3352.194948	1.028267	1.063129	1.086872
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3349.563524	1.028451	1.064548	1.089541
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3369.056467	1.027703	1.062993	1.088992
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3355.812677	1.028513	1.063976	1.089834
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3365.765828	1.028814	1.063914	1.089581
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3354.661560	1.028595	1.064296	1.088419
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3378.095699	1.027016	1.064650	1.092222
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3341.471206	1.028786	1.063332	1.087262
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3359.462272	1.027915	1.064034	1.089127
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3341.813098	1.028650	1.064439	1.089806
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3354.557384	1.028194	1.064277	1.088667
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3357.252266	1.028472	1.063942	1.089382
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3330.990067	1.029682	1.064388	1.087441
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	24	8000	3379.542879	1.027018	1.063279	1.087470
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5147.575709	1.028006	1.047344	1.064385
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5195.529369	1.027326	1.046454	1.064944
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5174.870338	1.026525	1.045989	1.063409
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5195.631680	1.026925	1.045835	1.063904
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5190.197743	1.027459	1.045893	1.065276
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5216.246738	1.027729	1.045958	1.064824
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5213.275624	1.027113	1.045628	1.063930
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5189.143217	1.026842	1.045644	1.063942
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5205.855977	1.027445	1.045626	1.065058
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5188.040361	1.027315	1.045800	1.063811
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5166.557634	1.026641	1.046189	1.065461
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5178.548800	1.027236	1.046242	1.064400
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5193.947002	1.027501	1.046423	1.065350
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5195.003623	1.027687	1.047414	1.067006
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5178.985167	1.027164	1.046151	1.064070
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5205.031578	1.026998	1.045720	1.063077
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5192.561474	1.027558	1.046918	1.065642
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5182.085250	1.026444	1.045299	1.063161
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5186.542790	1.026730	1.046056	1.064800
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5187.207080	1.027202	1.044390	1.063770
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5179.712948	1.026320	1.045782	1.063543
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5183.541659	1.027410	1.046854	1.063950
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.199219	32	8000	5182.873900	1.027797	1.044974	1.062529
