benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	push_iterations	remove_next_iterations	remove_prev_iterations
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	8	8000	2637.926487	1.005261	1.020636	1.027859
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	8	8000	2645.749351	1.005645	1.020626	1.029536
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	8	8000	2665.463566	1.005318	1.019549	1.028733
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	8	8000	2664.275243	1.005090	1.019458	1.028936
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	8	8000	2661.228311	1.004865	1.019957	1.028827
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	8	8000	2620.603830	1.005569	1.020116	1.027908
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	8	8000	2783.974070	1.005550	1.019568	1.026680
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	9280.579291	1.008239	1.010061	1.010140
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	5876.050945	1.008444	1.012183	1.016906
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8930.782497	1.008885	1.008851	1.009043
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	9032.972103	1.007825	1.009517	1.008909
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	9173.490520	1.008005	1.009233	1.009857
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	9329.522834	1.008197	1.009560	1.008850
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	5634.978181	1.009517	1.012656	1.017862
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8973.219964	1.008513	1.009314	1.009176
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8351.332482	1.010442	1.011191	1.011656
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8974.852224	1.009080	1.009273	1.010320
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8947.757637	1.009525	1.009806	1.009992
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8922.713375	1.008004	1.009923	1.010074
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	9619.760934	1.007742	1.008779	1.009434
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8944.574138	1.008772	1.009039	1.009709
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8410.538183	1.009880	1.009059	1.010294
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8731.199931	1.008957	1.010009	1.009822
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	7993.943844	1.011102	1.009775	1.011880
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8838.396117	1.008244	1.008332	1.009058
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	9595.511783	1.007096	1.009370	1.010304
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8750.891684	1.008709	1.009236	1.008869
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	9551.722965	1.007041	1.009456	1.009222
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8775.767191	1.008484	1.009705	1.009806
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	9313.692816	1.007923	1.009452	1.010227
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	9437.032136	1.007035	1.009264	1.009518
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	9368.684040	1.007785	1.008180	1.009345
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8768.888627	1.009107	1.009501	1.009447
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	9155.629341	1.008251	1.008904	1.009761
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8714.962064	1.008581	1.009768	1.010163
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8868.380686	1.008310	1.008481	1.008998
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	16	8000	8350.191946	1.009779	1.009529	1.010132
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16596.285935	1.007065	1.006963	1.007465
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16423.929697	1.006972	1.007477	1.007795
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16156.098702	1.007703	1.007335	1.007519
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16044.588268	1.007470	1.006855	1.006879
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	15738.827746	1.007897	1.007259	1.007267
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16888.846731	1.007416	1.007356	1.007373
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	14560.141087	1.008494	1.007942	1.007169
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	15763.361469	1.007625	1.007328	1.008274
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	14862.291433	1.008449	1.008329	1.008022
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16431.535964	1.007487	1.006928	1.007503
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16479.584500	1.006748	1.006176	1.006849
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	16074.319929	1.007928	1.006868	1.006907
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	17199.524265	1.006614	1.007735	1.007558
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	15961.833597	1.007143	1.008081	1.007592
