benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	push_iterations	remove_next_iterations	remove_prev_iterations
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20279.930744	1.000021	1.000876	1.000739
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20548.003742	1.000203	1.000845	1.001209
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20367.311922	1.000159	1.001028	1.001209
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20260.822271	1.000179	1.001224	1.001171
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20051.310450	1.000167	1.001232	1.001013
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20025.783279	1.000094	1.000699	1.000980
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	19994.247939	1.000125	1.001124	1.000947
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20138.642956	1.000105	1.001206	1.000965
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20065.768599	1.000125	1.001233	1.000940
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	19931.760797	1.000156	1.000809	1.000799
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20282.300141	1.000169	1.001119	1.001373
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20319.834829	1.000180	1.000941	1.000973
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20643.637302	1.000290	1.000989	1.001494
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	19986.603190	1.000125	1.001082	1.001134
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20380.254271	1.000244	1.001104	1.000849
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20071.816829	1.000094	1.001296	1.001296
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20351.148969	1.000275	1.001123	1.001112
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	19754.389603	1.000021	1.000679	1.000648
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20039.058759	1.000083	1.001043	1.001356
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20050.695939	1.000136	1.000940	1.001044
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	19875.773482	1.000155	1.000973	1.001169
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20197.097100	1.000147	1.001072	1.001262
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20279.686497	1.000211	1.000866	1.001056
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20049.647904	1.000146	1.000825	1.000950
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20050.822531	1.000146	1.000971	1.000887
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	19994.434653	1.000042	1.000874	1.000749
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	24	8000	20054.874688	1.000063	1.001023	1.001023
